game,period,secs_left,hull_area,made,shot_value
01.01.2016.NYK.at.CHI,1,529.0,561.4375202798652,false,2.0
01.01.2016.NYK.at.CHI,1,517.0,536.9426044381087,false,2.0
01.01.2016.NYK.at.CHI,1,508.0,185.415527471848,false,3.0
01.01.2016.NYK.at.CHI,1,497.0,656.7281209888416,false,2.0
01.01.2016.NYK.at.CHI,1,485.0,455.6631998049429,true,2.0
01.01.2016.NYK.at.CHI,1,458.0,411.894182372826,true,2.0
01.01.2016.NYK.at.CHI,1,428.0,596.6628384820689,true,2.0
01.01.2016.NYK.at.CHI,1,406.0,472.44332683909613,true,2.0
01.01.2016.NYK.at.CHI,1,385.0,460.5838290995891,false,2.0
01.01.2016.NYK.at.CHI,1,359.0,581.6223677828864,false,2.0
01.01.2016.NYK.at.CHI,1,342.0,432.38698434752916,false,3.0
01.01.2016.NYK.at.CHI,1,332.0,542.7482186854438,false,2.0
01.01.2016.NYK.at.CHI,1,324.0,344.57977278135724,true,3.0
01.01.2016.NYK.at.CHI,1,308.0,490.65131105847905,true,2.0
01.01.2016.NYK.at.CHI,1,288.0,776.1043608606731,false,3.0
01.01.2016.NYK.at.CHI,1,271.0,533.0159002247757,false,2.0
01.01.2016.NYK.at.CHI,1,263.0,792.550210853163,true,3.0
01.01.2016.NYK.at.CHI,1,247.0,586.0320684841051,true,2.0
01.01.2016.NYK.at.CHI,1,235.0,958.7669779656053,true,2.0
01.01.2016.NYK.at.CHI,1,223.0,707.1440187838373,true,2.0
01.01.2016.NYK.at.CHI,1,188.0,430.566381031888,true,2.0
01.01.2016.NYK.at.CHI,1,167.0,346.41583411017194,false,2.0
01.01.2016.NYK.at.CHI,1,166.0,440.8755574636971,false,2.0
01.01.2016.NYK.at.CHI,1,162.0,631.6278142006238,true,2.0
01.01.2016.NYK.at.CHI,1,142.0,281.1113451094042,true,3.0
01.01.2016.NYK.at.CHI,1,106.0,369.10264790453715,false,2.0
01.01.2016.NYK.at.CHI,1,80.0,262.3337598306311,true,2.0
01.01.2016.NYK.at.CHI,1,56.9,628.6854441737383,true,2.0
01.01.2016.NYK.at.CHI,1,40.8,193.58131534335303,false,2.0
01.01.2016.NYK.at.CHI,1,27.9,920.5891817195231,false,2.0
01.01.2016.NYK.at.CHI,1,1.0,646.0544970050463,true,2.0
01.01.2016.NYK.at.CHI,2,695.0,500.22088798278304,true,2.0
01.01.2016.NYK.at.CHI,2,675.0,438.9572807429052,true,2.0
01.01.2016.NYK.at.CHI,2,661.0,305.71998499352225,true,3.0
01.01.2016.NYK.at.CHI,2,643.0,297.729296777418,false,2.0
01.01.2016.NYK.at.CHI,2,635.0,489.4003289609256,false,3.0
01.01.2016.NYK.at.CHI,2,624.0,628.8448015047209,false,2.0
01.01.2016.NYK.at.CHI,2,616.0,1215.1347510158914,false,2.0
01.01.2016.NYK.at.CHI,2,605.0,403.36487082481904,false,2.0
